text_id,text,emotion,Annotator-1,Annotator-2,Annotator-3,Annotator-4,Annotator-5,Annotator-6,Annotator-7,Annotator-8,Annotator-9,Annotator-10
1300,عيني كانت تخمم حتّى لوقتاش واش لي راهي تربحه من خدمتها رايح يكمل يوكّل خمس عيباد؟ ماشي بزّاف الوقت هذا بلا شكّ.,Anger,0,0,0,0,0,0,0,,,
1300,عيني كانت تخمم حتّى لوقتاش واش لي راهي تربحه من خدمتها رايح يكمل يوكّل خمس عيباد؟ ماشي بزّاف الوقت هذا بلا شكّ.,Sadness,3,0,3,0,2,0,3,,,
1300,عيني كانت تخمم حتّى لوقتاش واش لي راهي تربحه من خدمتها رايح يكمل يوكّل خمس عيباد؟ ماشي بزّاف الوقت هذا بلا شكّ.,Disgust,0,0,2,0,0,0,0,,,
1300,عيني كانت تخمم حتّى لوقتاش واش لي راهي تربحه من خدمتها رايح يكمل يوكّل خمس عيباد؟ ماشي بزّاف الوقت هذا بلا شكّ.,Surprise,0,0,0,0,0,0,0,,,
1301,وكي يكملوا ياكلوا كلّش حتّى للدورو للّخر…  ايمالاعيني كانت شادّة في ذيك الماشينة.,Joy,0,0,0,0,0,0,0,,,
1301,وكي يكملوا ياكلوا كلّش حتّى للدورو للّخر…  ايمالاعيني كانت شادّة في ذيك الماشينة.,Fear,0,3,2,0,0,0,0,,,
1301,وكي يكملوا ياكلوا كلّش حتّى للدورو للّخر…  ايمالاعيني كانت شادّة في ذيك الماشينة.,Anger,0,0,1,0,0,0,0,,,
1301,وكي يكملوا ياكلوا كلّش حتّى للدورو للّخر…  ايمالاعيني كانت شادّة في ذيك الماشينة.,Sadness,3,2,3,0,2,0,3,,,
1301,وكي يكملوا ياكلوا كلّش حتّى للدورو للّخر…  ايمالاعيني كانت شادّة في ذيك الماشينة.,Disgust,0,0,1,0,0,0,0,,,
1301,وكي يكملوا ياكلوا كلّش حتّى للدورو للّخر…  ايمالاعيني كانت شادّة في ذيك الماشينة.,Surprise,0,0,0,0,0,0,0,,,
1302,"عيني جابت ذيك الماشينة كي كانت هاذاك وين تزوجت: ""كي كان العسل ما زاله في شجر البلسان"".",Joy,0,3,3,0,0,0,0,,,
1302,"عيني جابت ذيك الماشينة كي كانت هاذاك وين تزوجت: ""كي كان العسل ما زاله في شجر البلسان"".",Fear,0,0,0,0,0,0,0,,,
1302,"عيني جابت ذيك الماشينة كي كانت هاذاك وين تزوجت: ""كي كان العسل ما زاله في شجر البلسان"".",Anger,0,0,0,0,1,0,0,,,
1302,"عيني جابت ذيك الماشينة كي كانت هاذاك وين تزوجت: ""كي كان العسل ما زاله في شجر البلسان"".",Sadness,0,0,2,0,0,0,3,,,
1302,"عيني جابت ذيك الماشينة كي كانت هاذاك وين تزوجت: ""كي كان العسل ما زاله في شجر البلسان"".",Disgust,0,0,0,0,0,0,0,,,
1302,"عيني جابت ذيك الماشينة كي كانت هاذاك وين تزوجت: ""كي كان العسل ما زاله في شجر البلسان"".",Surprise,0,0,0,0,0,0,0,,,
1303,هاذ الماشينة كانت تفكّرها شويّة يامات ملاح عاشتهم كي تزوجت.,Joy,0,3,3,0,1,1,3,,,
1303,هاذ الماشينة كانت تفكّرها شويّة يامات ملاح عاشتهم كي تزوجت.,Fear,0,0,0,0,0,2,0,,,
1303,هاذ الماشينة كانت تفكّرها شويّة يامات ملاح عاشتهم كي تزوجت.,Anger,0,0,0,0,0,0,0,,,
1303,هاذ الماشينة كانت تفكّرها شويّة يامات ملاح عاشتهم كي تزوجت.,Sadness,0,0,2,0,0,0,3,,,
1303,هاذ الماشينة كانت تفكّرها شويّة يامات ملاح عاشتهم كي تزوجت.,Disgust,0,0,0,0,0,0,0,,,
1303,هاذ الماشينة كانت تفكّرها شويّة يامات ملاح عاشتهم كي تزوجت.,Surprise,0,0,0,0,0,0,0,,,
1304,الراوي: الماشينة عندها خمسطاش سنة معنتها قبل ما يموت راجلها بدات عيني تستعملها باش تعيّشهم.,Joy,0,0,2,0,0,0,0,,,
1304,الراوي: الماشينة عندها خمسطاش سنة معنتها قبل ما يموت راجلها بدات عيني تستعملها باش تعيّشهم.,Fear,0,0,1,0,0,0,0,,,
1304,الراوي: الماشينة عندها خمسطاش سنة معنتها قبل ما يموت راجلها بدات عيني تستعملها باش تعيّشهم.,Anger,0,0,0,0,0,0,0,,,
1304,الراوي: الماشينة عندها خمسطاش سنة معنتها قبل ما يموت راجلها بدات عيني تستعملها باش تعيّشهم.,Sadness,0,3,3,0,1,1,3,,,
1304,الراوي: الماشينة عندها خمسطاش سنة معنتها قبل ما يموت راجلها بدات عيني تستعملها باش تعيّشهم.,Disgust,0,0,0,0,0,0,0,,,
1304,الراوي: الماشينة عندها خمسطاش سنة معنتها قبل ما يموت راجلها بدات عيني تستعملها باش تعيّشهم.,Surprise,0,0,0,0,0,0,0,,,
1305,مع اللّول كانت تخدم مع لي يسڨموا السبابط  في حوايج ساهلين، من بعد، واحد السپانيولي عطاها خدمة.,Joy,3,3,1,0,0,2,0,,,
1305,مع اللّول كانت تخدم مع لي يسڨموا السبابط  في حوايج ساهلين، من بعد، واحد السپانيولي عطاها خدمة.,Fear,0,0,0,0,0,0,0,,,
1305,مع اللّول كانت تخدم مع لي يسڨموا السبابط  في حوايج ساهلين، من بعد، واحد السپانيولي عطاها خدمة.,Anger,0,0,0,0,0,0,0,,,
1305,مع اللّول كانت تخدم مع لي يسڨموا السبابط  في حوايج ساهلين، من بعد، واحد السپانيولي عطاها خدمة.,Sadness,0,0,2,0,0,0,0,,,
1305,مع اللّول كانت تخدم مع لي يسڨموا السبابط  في حوايج ساهلين، من بعد، واحد السپانيولي عطاها خدمة.,Disgust,0,0,0,0,0,0,0,,,
1305,مع اللّول كانت تخدم مع لي يسڨموا السبابط  في حوايج ساهلين، من بعد، واحد السپانيولي عطاها خدمة.,Surprise,0,0,0,0,0,0,0,,,
1306,السپانيولي هذا واسمه غونزاليس، وكانت عنده أوزين تاع السبردينات.,Joy,0,0,0,0,0,0,0,,,
1306,السپانيولي هذا واسمه غونزاليس، وكانت عنده أوزين تاع السبردينات.,Fear,0,0,0,0,0,0,0,,,
1306,السپانيولي هذا واسمه غونزاليس، وكانت عنده أوزين تاع السبردينات.,Anger,0,0,0,0,0,0,0,,,
1306,السپانيولي هذا واسمه غونزاليس، وكانت عنده أوزين تاع السبردينات.,Sadness,0,0,0,0,0,0,0,,,
1306,السپانيولي هذا واسمه غونزاليس، وكانت عنده أوزين تاع السبردينات.,Disgust,0,0,0,0,0,0,0,,,
1306,السپانيولي هذا واسمه غونزاليس، وكانت عنده أوزين تاع السبردينات.,Surprise,0,0,0,0,0,0,0,,,
1307,الراوي: كان لازم عليها تقبل هاذ الخدمة والخلاص لي كان يعطيهولها، و كانت فرحانة!,Joy,0,3,3,2,1,2,3,,,
1307,الراوي: كان لازم عليها تقبل هاذ الخدمة والخلاص لي كان يعطيهولها، و كانت فرحانة!,Fear,0,0,0,0,0,0,0,,,
1307,الراوي: كان لازم عليها تقبل هاذ الخدمة والخلاص لي كان يعطيهولها، و كانت فرحانة!,Anger,0,0,0,0,0,0,0,,,
1307,الراوي: كان لازم عليها تقبل هاذ الخدمة والخلاص لي كان يعطيهولها، و كانت فرحانة!,Sadness,0,0,2,0,0,0,3,,,
1307,الراوي: كان لازم عليها تقبل هاذ الخدمة والخلاص لي كان يعطيهولها، و كانت فرحانة!,Disgust,0,0,0,0,0,0,0,,,
1307,الراوي: كان لازم عليها تقبل هاذ الخدمة والخلاص لي كان يعطيهولها، و كانت فرحانة!,Surprise,0,0,0,0,0,0,3,,,
1308,الراوي: يا تقبل يا الخدمة تروح من قدّام نيفها.,Joy,0,0,0,0,0,0,0,,,
1308,الراوي: يا تقبل يا الخدمة تروح من قدّام نيفها.,Fear,0,0,3,0,0,0,0,,,
1308,الراوي: يا تقبل يا الخدمة تروح من قدّام نيفها.,Anger,0,0,0,0,2,0,0,,,
1308,الراوي: يا تقبل يا الخدمة تروح من قدّام نيفها.,Sadness,3,0,2,0,0,0,3,,,
1308,الراوي: يا تقبل يا الخدمة تروح من قدّام نيفها.,Disgust,0,0,0,0,0,1,0,,,
1308,الراوي: يا تقبل يا الخدمة تروح من قدّام نيفها.,Surprise,0,0,0,0,0,0,0,,,
1309,الراوي: واحد أخرين كانوا حابّين يدّوا أكثر نهار يقّسموا الخدمة.,Joy,0,0,0,0,0,0,0,0,,
1309,الراوي: واحد أخرين كانوا حابّين يدّوا أكثر نهار يقّسموا الخدمة.,Fear,0,0,2,0,0,0,0,0,,
1309,الراوي: واحد أخرين كانوا حابّين يدّوا أكثر نهار يقّسموا الخدمة.,Anger,0,0,1,0,0,0,0,0,,
1309,الراوي: واحد أخرين كانوا حابّين يدّوا أكثر نهار يقّسموا الخدمة.,Sadness,0,3,0,0,0,0,0,0,,
1309,الراوي: واحد أخرين كانوا حابّين يدّوا أكثر نهار يقّسموا الخدمة.,Disgust,0,2,1,0,0,0,0,0,,
1309,الراوي: واحد أخرين كانوا حابّين يدّوا أكثر نهار يقّسموا الخدمة.,Surprise,0,0,0,0,0,0,0,0,,
1310,الراوي: وهكذا بدات تخدم في خياطة هاذ السبابط بلا ما تشتكي ولّا تهدر.,Joy,0,2,2,0,0,0,0,,,
1310,الراوي: وهكذا بدات تخدم في خياطة هاذ السبابط بلا ما تشتكي ولّا تهدر.,Fear,0,2,0,0,0,0,0,,,
1310,الراوي: وهكذا بدات تخدم في خياطة هاذ السبابط بلا ما تشتكي ولّا تهدر.,Anger,0,0,0,0,0,0,0,,,
1310,الراوي: وهكذا بدات تخدم في خياطة هاذ السبابط بلا ما تشتكي ولّا تهدر.,Sadness,3,2,1,0,0,0,3,,,
1310,الراوي: وهكذا بدات تخدم في خياطة هاذ السبابط بلا ما تشتكي ولّا تهدر.,Disgust,0,0,1,0,0,0,0,,,
1310,الراوي: وهكذا بدات تخدم في خياطة هاذ السبابط بلا ما تشتكي ولّا تهدر.,Surprise,0,0,0,0,0,1,0,,,
1311,الراوي: بصّح عيني بدلت الخدمة شحال من مرّة. كانت تخدم في الصّوف من بعد في القماش من بعد في القماش الثقيل لي يدوّروه باليدّ.,Joy,0,0,0,0,0,0,0,,,
1311,الراوي: بصّح عيني بدلت الخدمة شحال من مرّة. كانت تخدم في الصّوف من بعد في القماش من بعد في القماش الثقيل لي يدوّروه باليدّ.,Fear,0,0,0,0,0,0,0,,,
1311,الراوي: بصّح عيني بدلت الخدمة شحال من مرّة. كانت تخدم في الصّوف من بعد في القماش من بعد في القماش الثقيل لي يدوّروه باليدّ.,Anger,0,0,0,0,0,0,0,,,
1311,الراوي: بصّح عيني بدلت الخدمة شحال من مرّة. كانت تخدم في الصّوف من بعد في القماش من بعد في القماش الثقيل لي يدوّروه باليدّ.,Sadness,3,0,0,0,0,0,3,,,
1311,الراوي: بصّح عيني بدلت الخدمة شحال من مرّة. كانت تخدم في الصّوف من بعد في القماش من بعد في القماش الثقيل لي يدوّروه باليدّ.,Disgust,0,0,0,0,0,0,0,,,
1311,الراوي: بصّح عيني بدلت الخدمة شحال من مرّة. كانت تخدم في الصّوف من بعد في القماش من بعد في القماش الثقيل لي يدوّروه باليدّ.,Surprise,0,0,0,0,0,0,0,,,
1312,الراوي: ضرك الخدمة ديالها هي كانت تثقب السبابط بالماشينة.,Joy,0,0,0,0,0,0,0,,,
1312,الراوي: ضرك الخدمة ديالها هي كانت تثقب السبابط بالماشينة.,Fear,0,0,0,0,0,0,0,,,
1312,الراوي: ضرك الخدمة ديالها هي كانت تثقب السبابط بالماشينة.,Anger,0,0,0,0,0,0,0,,,
1312,الراوي: ضرك الخدمة ديالها هي كانت تثقب السبابط بالماشينة.,Sadness,2,0,2,0,0,0,0,,,
1312,الراوي: ضرك الخدمة ديالها هي كانت تثقب السبابط بالماشينة.,Disgust,2,0,0,0,0,1,0,,,
1312,الراوي: ضرك الخدمة ديالها هي كانت تثقب السبابط بالماشينة.,Surprise,0,0,0,0,0,0,0,,,
1313,الراوي: بلا شكّ عيني خدمت بزّاف خدمات. بصّح عمرها ما ربحت قيس ما يكفيها.,Joy,0,0,0,0,0,0,0,,,
1313,الراوي: بلا شكّ عيني خدمت بزّاف خدمات. بصّح عمرها ما ربحت قيس ما يكفيها.,Fear,0,0,0,0,0,0,0,,,
1313,الراوي: بلا شكّ عيني خدمت بزّاف خدمات. بصّح عمرها ما ربحت قيس ما يكفيها.,Anger,0,0,0,0,0,0,0,,,
1313,الراوي: بلا شكّ عيني خدمت بزّاف خدمات. بصّح عمرها ما ربحت قيس ما يكفيها.,Sadness,3,3,0,0,1,1,3,,,
1313,الراوي: بلا شكّ عيني خدمت بزّاف خدمات. بصّح عمرها ما ربحت قيس ما يكفيها.,Disgust,0,1,0,0,0,0,0,,,
1313,الراوي: بلا شكّ عيني خدمت بزّاف خدمات. بصّح عمرها ما ربحت قيس ما يكفيها.,Surprise,0,2,0,0,0,0,0,,,
1314,الراوي: و مع القليل لي كانت تربحه كامل كانوا تاكلين عليها وعلى ذك الشويّة  دراهم. حتّى جدّة ضرك.,Joy,0,0,0,0,0,0,0,,,
1314,الراوي: و مع القليل لي كانت تربحه كامل كانوا تاكلين عليها وعلى ذك الشويّة  دراهم. حتّى جدّة ضرك.,Fear,0,0,0,0,0,0,0,,,
1314,الراوي: و مع القليل لي كانت تربحه كامل كانوا تاكلين عليها وعلى ذك الشويّة  دراهم. حتّى جدّة ضرك.,Anger,0,0,0,0,0,0,0,,,
1314,الراوي: و مع القليل لي كانت تربحه كامل كانوا تاكلين عليها وعلى ذك الشويّة  دراهم. حتّى جدّة ضرك.,Sadness,3,2,0,0,1,0,3,,,
1314,الراوي: و مع القليل لي كانت تربحه كامل كانوا تاكلين عليها وعلى ذك الشويّة  دراهم. حتّى جدّة ضرك.,Disgust,0,0,0,0,0,0,0,,,
1314,الراوي: و مع القليل لي كانت تربحه كامل كانوا تاكلين عليها وعلى ذك الشويّة  دراهم. حتّى جدّة ضرك.,Surprise,0,0,0,0,0,0,0,,,
1315,الراوي: عيني شيانت بزّاف وولّات غير عظم. عندها بزّاف ملي كلّ حاجة شابّة فيها ماتت وولّات كي اللّي ماشي مرأة حتّى الخزرة والصوت تاعها رجعوا قاويين.,Joy,0,0,0,0,0,0,0,,,
1315,الراوي: عيني شيانت بزّاف وولّات غير عظم. عندها بزّاف ملي كلّ حاجة شابّة فيها ماتت وولّات كي اللّي ماشي مرأة حتّى الخزرة والصوت تاعها رجعوا قاويين.,Fear,0,0,2,0,0,0,0,,,
1315,الراوي: عيني شيانت بزّاف وولّات غير عظم. عندها بزّاف ملي كلّ حاجة شابّة فيها ماتت وولّات كي اللّي ماشي مرأة حتّى الخزرة والصوت تاعها رجعوا قاويين.,Anger,0,1,0,0,0,0,0,,,
1315,الراوي: عيني شيانت بزّاف وولّات غير عظم. عندها بزّاف ملي كلّ حاجة شابّة فيها ماتت وولّات كي اللّي ماشي مرأة حتّى الخزرة والصوت تاعها رجعوا قاويين.,Sadness,3,3,3,0,3,3,3,,,
1315,الراوي: عيني شيانت بزّاف وولّات غير عظم. عندها بزّاف ملي كلّ حاجة شابّة فيها ماتت وولّات كي اللّي ماشي مرأة حتّى الخزرة والصوت تاعها رجعوا قاويين.,Disgust,3,0,0,0,0,0,0,,,
1315,الراوي: عيني شيانت بزّاف وولّات غير عظم. عندها بزّاف ملي كلّ حاجة شابّة فيها ماتت وولّات كي اللّي ماشي مرأة حتّى الخزرة والصوت تاعها رجعوا قاويين.,Surprise,3,2,0,0,0,2,2,,,
1316,الراوي: بالسبت مع العشيّة، عمر كان يروح معاها عند غونزاليس السپانيولي.,Joy,0,0,0,0,0,0,0,,,
1316,الراوي: بالسبت مع العشيّة، عمر كان يروح معاها عند غونزاليس السپانيولي.,Fear,0,0,0,0,0,0,0,,,
1316,الراوي: بالسبت مع العشيّة، عمر كان يروح معاها عند غونزاليس السپانيولي.,Anger,0,0,0,0,0,0,0,,,
1316,الراوي: بالسبت مع العشيّة، عمر كان يروح معاها عند غونزاليس السپانيولي.,Sadness,0,0,0,0,0,0,0,,,
1316,الراوي: بالسبت مع العشيّة، عمر كان يروح معاها عند غونزاليس السپانيولي.,Disgust,0,0,0,0,0,0,0,,,
1316,الراوي: بالسبت مع العشيّة، عمر كان يروح معاها عند غونزاليس السپانيولي.,Surprise,0,0,0,0,0,0,0,,,
1317,الراوي: واحد السمين ذاك غونزاليس! حناكه كانوا قوجة منهوما كاليينله كامل وجهه.,Joy,0,0,0,0,0,0,0,,,
1317,الراوي: واحد السمين ذاك غونزاليس! حناكه كانوا قوجة منهوما كاليينله كامل وجهه.,Fear,0,0,0,0,0,0,0,,,
1317,الراوي: واحد السمين ذاك غونزاليس! حناكه كانوا قوجة منهوما كاليينله كامل وجهه.,Anger,0,0,0,0,1,0,0,,,
1317,الراوي: واحد السمين ذاك غونزاليس! حناكه كانوا قوجة منهوما كاليينله كامل وجهه.,Sadness,0,0,0,0,0,0,0,,,
1317,الراوي: واحد السمين ذاك غونزاليس! حناكه كانوا قوجة منهوما كاليينله كامل وجهه.,Disgust,3,2,0,0,0,2,0,,,
1317,الراوي: واحد السمين ذاك غونزاليس! حناكه كانوا قوجة منهوما كاليينله كامل وجهه.,Surprise,0,3,0,0,0,0,3,,,
1318,الراوي: ذاك النّهار كان يحسب في النساء لي يخدموا عنده، وكان يخلّص فيهم.,Joy,0,0,0,0,0,0,0,,,
1318,الراوي: ذاك النّهار كان يحسب في النساء لي يخدموا عنده، وكان يخلّص فيهم.,Fear,0,0,0,0,0,0,0,,,
1318,الراوي: ذاك النّهار كان يحسب في النساء لي يخدموا عنده، وكان يخلّص فيهم.,Anger,0,0,0,0,0,0,0,,,
1318,الراوي: ذاك النّهار كان يحسب في النساء لي يخدموا عنده، وكان يخلّص فيهم.,Sadness,0,0,0,0,0,0,0,,,
1318,الراوي: ذاك النّهار كان يحسب في النساء لي يخدموا عنده، وكان يخلّص فيهم.,Disgust,0,0,0,0,0,0,0,,,
1318,الراوي: ذاك النّهار كان يحسب في النساء لي يخدموا عنده، وكان يخلّص فيهم.,Surprise,0,0,0,0,0,0,0,,,
1319,"كي كان يحسب، عيني دارت لعمر وقالتله: ""احسب انت ثانيت باش تشوف إذا هاذاك هو الحساب.""",Joy,0,0,0,0,0,0,0,,,
1319,"كي كان يحسب، عيني دارت لعمر وقالتله: ""احسب انت ثانيت باش تشوف إذا هاذاك هو الحساب.""",Fear,0,0,0,0,0,0,0,,,
1319,"كي كان يحسب، عيني دارت لعمر وقالتله: ""احسب انت ثانيت باش تشوف إذا هاذاك هو الحساب.""",Anger,0,0,0,0,1,0,0,,,
1319,"كي كان يحسب، عيني دارت لعمر وقالتله: ""احسب انت ثانيت باش تشوف إذا هاذاك هو الحساب.""",Sadness,0,0,0,0,0,0,0,,,
1319,"كي كان يحسب، عيني دارت لعمر وقالتله: ""احسب انت ثانيت باش تشوف إذا هاذاك هو الحساب.""",Disgust,0,0,0,0,0,0,0,,,
1319,"كي كان يحسب، عيني دارت لعمر وقالتله: ""احسب انت ثانيت باش تشوف إذا هاذاك هو الحساب.""",Surprise,2,0,0,0,0,0,2,,,
1320,الراوي: عمر كان يجي بلعاني باش يشوف شحال السپانيولي يمدّلهم.,Joy,0,0,0,0,0,0,0,,,
1320,الراوي: عمر كان يجي بلعاني باش يشوف شحال السپانيولي يمدّلهم.,Fear,0,0,0,0,0,0,0,,,
1320,الراوي: عمر كان يجي بلعاني باش يشوف شحال السپانيولي يمدّلهم.,Anger,0,0,0,0,1,0,0,,,
1320,الراوي: عمر كان يجي بلعاني باش يشوف شحال السپانيولي يمدّلهم.,Sadness,0,0,0,0,0,0,0,,,
1320,الراوي: عمر كان يجي بلعاني باش يشوف شحال السپانيولي يمدّلهم.,Disgust,0,0,0,0,0,0,0,,,
1320,الراوي: عمر كان يجي بلعاني باش يشوف شحال السپانيولي يمدّلهم.,Surprise,0,0,1,0,0,0,0,,,
1321,الراوي: يمّاه ما كانتش تعرف تحسب.,Joy,0,0,0,0,0,0,0,,,
1321,الراوي: يمّاه ما كانتش تعرف تحسب.,Fear,0,0,0,0,0,0,0,,,
1321,الراوي: يمّاه ما كانتش تعرف تحسب.,Anger,0,0,0,0,0,0,0,,,
1321,الراوي: يمّاه ما كانتش تعرف تحسب.,Sadness,0,3,1,0,1,0,2,,,
1321,الراوي: يمّاه ما كانتش تعرف تحسب.,Disgust,0,0,1,0,0,0,0,,,
1321,الراوي: يمّاه ما كانتش تعرف تحسب.,Surprise,0,0,0,0,0,0,0,,,
1322,الراوي:  بصّح ماشي برك على جال هاذي لي كان عمر كان يجي مع يماه.,Joy,0,0,0,0,0,0,0,,,
1322,الراوي:  بصّح ماشي برك على جال هاذي لي كان عمر كان يجي مع يماه.,Fear,0,0,0,0,0,0,0,,,
1322,الراوي:  بصّح ماشي برك على جال هاذي لي كان عمر كان يجي مع يماه.,Anger,0,0,0,0,0,0,0,,,
1322,الراوي:  بصّح ماشي برك على جال هاذي لي كان عمر كان يجي مع يماه.,Sadness,0,3,0,0,0,0,0,,,
1322,الراوي:  بصّح ماشي برك على جال هاذي لي كان عمر كان يجي مع يماه.,Disgust,0,0,0,0,0,0,0,,,
1322,الراوي:  بصّح ماشي برك على جال هاذي لي كان عمر كان يجي مع يماه.,Surprise,0,0,0,0,0,0,0,,,
1323,الراوي: عمر كان لازم يتفكّر شحال من طزّينة سبابط لازم تخدمهم وشحال لازم يعطوهم.,Joy,0,0,0,0,0,0,0,,,
1323,الراوي: عمر كان لازم يتفكّر شحال من طزّينة سبابط لازم تخدمهم وشحال لازم يعطوهم.,Fear,0,0,0,0,0,0,0,,,
1323,الراوي: عمر كان لازم يتفكّر شحال من طزّينة سبابط لازم تخدمهم وشحال لازم يعطوهم.,Anger,0,0,0,0,0,0,0,,,
1323,الراوي: عمر كان لازم يتفكّر شحال من طزّينة سبابط لازم تخدمهم وشحال لازم يعطوهم.,Sadness,2,0,0,0,0,0,0,,,
1323,الراوي: عمر كان لازم يتفكّر شحال من طزّينة سبابط لازم تخدمهم وشحال لازم يعطوهم.,Disgust,0,0,0,0,0,2,0,,,
1323,الراوي: عمر كان لازم يتفكّر شحال من طزّينة سبابط لازم تخدمهم وشحال لازم يعطوهم.,Surprise,0,0,0,0,0,0,0,,,
1324,الراوي: يماه ڨع الحسابات كانوا يتلفولها و عمرها ما فهمتهم مليح.,Joy,0,0,0,0,0,0,0,,,
1324,الراوي: يماه ڨع الحسابات كانوا يتلفولها و عمرها ما فهمتهم مليح.,Fear,0,0,0,0,0,0,0,,,
1324,الراوي: يماه ڨع الحسابات كانوا يتلفولها و عمرها ما فهمتهم مليح.,Anger,0,0,0,0,0,0,0,,,
1324,الراوي: يماه ڨع الحسابات كانوا يتلفولها و عمرها ما فهمتهم مليح.,Sadness,2,1,0,0,0,0,3,,,
1324,الراوي: يماه ڨع الحسابات كانوا يتلفولها و عمرها ما فهمتهم مليح.,Disgust,0,1,0,0,0,0,0,,,
1324,الراوي: يماه ڨع الحسابات كانوا يتلفولها و عمرها ما فهمتهم مليح.,Surprise,2,0,0,0,0,0,0,,,
1325,غير يلحقوا للدّار يبداو يعاودوا يحسبوا باش يتحقّقوا. عيني:واللّي خدّمناهم ذاك النّهار راهم محسوبين؟ دَخَّلهُم في الحساب.,Joy,0,0,0,0,0,0,0,,,
1325,غير يلحقوا للدّار يبداو يعاودوا يحسبوا باش يتحقّقوا. عيني:واللّي خدّمناهم ذاك النّهار راهم محسوبين؟ دَخَّلهُم في الحساب.,Fear,0,2,0,0,0,0,0,,,
1325,غير يلحقوا للدّار يبداو يعاودوا يحسبوا باش يتحقّقوا. عيني:واللّي خدّمناهم ذاك النّهار راهم محسوبين؟ دَخَّلهُم في الحساب.,Anger,0,2,1,0,0,0,0,,,
1325,غير يلحقوا للدّار يبداو يعاودوا يحسبوا باش يتحقّقوا. عيني:واللّي خدّمناهم ذاك النّهار راهم محسوبين؟ دَخَّلهُم في الحساب.,Sadness,0,0,0,0,1,0,3,,,
1325,غير يلحقوا للدّار يبداو يعاودوا يحسبوا باش يتحقّقوا. عيني:واللّي خدّمناهم ذاك النّهار راهم محسوبين؟ دَخَّلهُم في الحساب.,Disgust,0,0,0,0,0,0,0,,,
1325,غير يلحقوا للدّار يبداو يعاودوا يحسبوا باش يتحقّقوا. عيني:واللّي خدّمناهم ذاك النّهار راهم محسوبين؟ دَخَّلهُم في الحساب.,Surprise,0,0,1,0,0,0,0,,,
1326,عمر يعاود يحسب من دارة وجديد باش يشوف إذا دخّل هاذوك السبابط في الحساب.عمر: إيه راهم في الحساب.,Joy,0,0,0,0,0,0,0,,,
1326,عمر يعاود يحسب من دارة وجديد باش يشوف إذا دخّل هاذوك السبابط في الحساب.عمر: إيه راهم في الحساب.,Fear,0,0,2,0,0,0,0,,,
1326,عمر يعاود يحسب من دارة وجديد باش يشوف إذا دخّل هاذوك السبابط في الحساب.عمر: إيه راهم في الحساب.,Anger,0,1,2,0,0,0,0,,,
1326,عمر يعاود يحسب من دارة وجديد باش يشوف إذا دخّل هاذوك السبابط في الحساب.عمر: إيه راهم في الحساب.,Sadness,0,0,0,0,0,0,3,,,
1326,عمر يعاود يحسب من دارة وجديد باش يشوف إذا دخّل هاذوك السبابط في الحساب.عمر: إيه راهم في الحساب.,Disgust,0,1,2,0,0,0,0,,,
1326,عمر يعاود يحسب من دارة وجديد باش يشوف إذا دخّل هاذوك السبابط في الحساب.عمر: إيه راهم في الحساب.,Surprise,0,0,2,0,0,0,0,,,
1327,عيني: واللّي جبتهم وحّدهم عندهم ربع إيّام؟,Joy,0,0,0,0,0,0,0,,,
1327,عيني: واللّي جبتهم وحّدهم عندهم ربع إيّام؟,Fear,0,0,0,0,0,0,0,,,
1327,عيني: واللّي جبتهم وحّدهم عندهم ربع إيّام؟,Anger,0,0,0,0,1,0,0,,,
1327,عيني: واللّي جبتهم وحّدهم عندهم ربع إيّام؟,Sadness,0,0,0,0,0,0,2,,,
1327,عيني: واللّي جبتهم وحّدهم عندهم ربع إيّام؟,Disgust,0,0,0,0,0,0,0,,,
1327,عيني: واللّي جبتهم وحّدهم عندهم ربع إيّام؟,Surprise,0,3,0,0,0,1,0,,,
1328,عمر: ياك دخّلناهم في الحساب مقبيلات. راكي علابالك. راهم في الحساب.,Joy,0,0,0,0,0,0,0,0,,
1328,عمر: ياك دخّلناهم في الحساب مقبيلات. راكي علابالك. راهم في الحساب.,Fear,0,0,0,0,2,0,0,0,,
1328,عمر: ياك دخّلناهم في الحساب مقبيلات. راكي علابالك. راهم في الحساب.,Anger,2,0,2,0,3,1,0,0,,
1328,عمر: ياك دخّلناهم في الحساب مقبيلات. راكي علابالك. راهم في الحساب.,Sadness,3,0,0,0,0,0,0,2,,
1328,عمر: ياك دخّلناهم في الحساب مقبيلات. راكي علابالك. راهم في الحساب.,Disgust,0,0,1,0,0,1,0,2,,
1328,عمر: ياك دخّلناهم في الحساب مقبيلات. راكي علابالك. راهم في الحساب.,Surprise,0,0,0,0,3,0,0,0,,
1329,عيني:  كنت برك نسقسيك إدا راك متأكّد.,Joy,0,0,0,0,0,0,0,,,
1329,عيني:  كنت برك نسقسيك إدا راك متأكّد.,Fear,0,0,0,0,0,0,1,,,
1329,عيني:  كنت برك نسقسيك إدا راك متأكّد.,Anger,0,0,0,0,0,0,0,,,
1329,عيني:  كنت برك نسقسيك إدا راك متأكّد.,Sadness,0,0,0,0,0,0,2,,,
1329,عيني:  كنت برك نسقسيك إدا راك متأكّد.,Disgust,0,0,0,0,0,0,0,,,
1329,عيني:  كنت برك نسقسيك إدا راك متأكّد.,Surprise,0,0,2,0,0,0,0,,,
1330,عمر ليماه : إيه راني متأكّد.,Joy,0,2,2,0,0,0,0,0,,
