text_id,text,emotion,Annotator-1,Annotator-2,Annotator-3
1139,Köpte en julgran som levererades helt korrekt i tid. Dock barrade den redan från början och fick slängas ut efter en vecka. Det var tyvärr likadant förra gången. Mitt betyg ligger någonstans mellan 2 och 3. Hälsningar Rolf Olsson,Anger,1,0,0
1139,Köpte en julgran som levererades helt korrekt i tid. Dock barrade den redan från början och fick slängas ut efter en vecka. Det var tyvärr likadant förra gången. Mitt betyg ligger någonstans mellan 2 och 3. Hälsningar Rolf Olsson,Sadness,1,1,1
1139,Köpte en julgran som levererades helt korrekt i tid. Dock barrade den redan från början och fick slängas ut efter en vecka. Det var tyvärr likadant förra gången. Mitt betyg ligger någonstans mellan 2 och 3. Hälsningar Rolf Olsson,Disgust,0,1,0
1139,Köpte en julgran som levererades helt korrekt i tid. Dock barrade den redan från början och fick slängas ut efter en vecka. Det var tyvärr likadant förra gången. Mitt betyg ligger någonstans mellan 2 och 3. Hälsningar Rolf Olsson,Surprise,0,0,0
1140,"Pålitliga, flexibla och trevliga. Använt firman länge för hemstädning och storstädning. Duktiga och lyhörda.",Joy,2,2,1
1140,"Pålitliga, flexibla och trevliga. Använt firman länge för hemstädning och storstädning. Duktiga och lyhörda.",Fear,0,0,0
1140,"Pålitliga, flexibla och trevliga. Använt firman länge för hemstädning och storstädning. Duktiga och lyhörda.",Anger,0,0,0
1140,"Pålitliga, flexibla och trevliga. Använt firman länge för hemstädning och storstädning. Duktiga och lyhörda.",Sadness,0,0,0
1140,"Pålitliga, flexibla och trevliga. Använt firman länge för hemstädning och storstädning. Duktiga och lyhörda.",Disgust,0,0,0
1140,"Pålitliga, flexibla och trevliga. Använt firman länge för hemstädning och storstädning. Duktiga och lyhörda.",Surprise,0,0,0
1141,Begärde offert på lite badrumsjobb. Fick besök av en trevlig kille i februari som lovade återkomma med offert. Efter sex veckor ringer en annan från företaget och undrar vad vi ville ha hjälp med. Sedan har det varit tyst. Nu har det gått tre månader.,Joy,0,0,1
1141,Begärde offert på lite badrumsjobb. Fick besök av en trevlig kille i februari som lovade återkomma med offert. Efter sex veckor ringer en annan från företaget och undrar vad vi ville ha hjälp med. Sedan har det varit tyst. Nu har det gått tre månader.,Fear,0,0,0
1141,Begärde offert på lite badrumsjobb. Fick besök av en trevlig kille i februari som lovade återkomma med offert. Efter sex veckor ringer en annan från företaget och undrar vad vi ville ha hjälp med. Sedan har det varit tyst. Nu har det gått tre månader.,Anger,0,1,0
1141,Begärde offert på lite badrumsjobb. Fick besök av en trevlig kille i februari som lovade återkomma med offert. Efter sex veckor ringer en annan från företaget och undrar vad vi ville ha hjälp med. Sedan har det varit tyst. Nu har det gått tre månader.,Sadness,0,0,1
1141,Begärde offert på lite badrumsjobb. Fick besök av en trevlig kille i februari som lovade återkomma med offert. Efter sex veckor ringer en annan från företaget och undrar vad vi ville ha hjälp med. Sedan har det varit tyst. Nu har det gått tre månader.,Disgust,1,0,0
1141,Begärde offert på lite badrumsjobb. Fick besök av en trevlig kille i februari som lovade återkomma med offert. Efter sex veckor ringer en annan från företaget och undrar vad vi ville ha hjälp med. Sedan har det varit tyst. Nu har det gått tre månader.,Surprise,2,0,2
1142,Det som sänker intrycket är att den ännu inte är installerad. Vi har haft  ner till minus 20 grader och värmepumpen står i kartong! Känns inte som en vettig investering.,Joy,0,0,0
1142,Det som sänker intrycket är att den ännu inte är installerad. Vi har haft  ner till minus 20 grader och värmepumpen står i kartong! Känns inte som en vettig investering.,Fear,0,0,0
1142,Det som sänker intrycket är att den ännu inte är installerad. Vi har haft  ner till minus 20 grader och värmepumpen står i kartong! Känns inte som en vettig investering.,Anger,0,1,2
1142,Det som sänker intrycket är att den ännu inte är installerad. Vi har haft  ner till minus 20 grader och värmepumpen står i kartong! Känns inte som en vettig investering.,Sadness,0,1,0
1142,Det som sänker intrycket är att den ännu inte är installerad. Vi har haft  ner till minus 20 grader och värmepumpen står i kartong! Känns inte som en vettig investering.,Disgust,0,2,0
1142,Det som sänker intrycket är att den ännu inte är installerad. Vi har haft  ner till minus 20 grader och värmepumpen står i kartong! Känns inte som en vettig investering.,Surprise,0,2,2
1143,"Rörmannen är ett oseriöst företag med okunnig personal som dessutom lägger på och döljer avgifter. Företagets personal och VD håller ingen hög service. Vi är två grannar i närområdet som har samma upplevelse, VARNING! Välj en seriös och kunnig rörfirma.",Joy,0,0,0
1143,"Rörmannen är ett oseriöst företag med okunnig personal som dessutom lägger på och döljer avgifter. Företagets personal och VD håller ingen hög service. Vi är två grannar i närområdet som har samma upplevelse, VARNING! Välj en seriös och kunnig rörfirma.",Fear,0,0,0
1143,"Rörmannen är ett oseriöst företag med okunnig personal som dessutom lägger på och döljer avgifter. Företagets personal och VD håller ingen hög service. Vi är två grannar i närområdet som har samma upplevelse, VARNING! Välj en seriös och kunnig rörfirma.",Anger,2,2,2
1143,"Rörmannen är ett oseriöst företag med okunnig personal som dessutom lägger på och döljer avgifter. Företagets personal och VD håller ingen hög service. Vi är två grannar i närområdet som har samma upplevelse, VARNING! Välj en seriös och kunnig rörfirma.",Sadness,0,1,0
1143,"Rörmannen är ett oseriöst företag med okunnig personal som dessutom lägger på och döljer avgifter. Företagets personal och VD håller ingen hög service. Vi är två grannar i närområdet som har samma upplevelse, VARNING! Välj en seriös och kunnig rörfirma.",Disgust,0,2,2
1143,"Rörmannen är ett oseriöst företag med okunnig personal som dessutom lägger på och döljer avgifter. Företagets personal och VD håller ingen hög service. Vi är två grannar i närområdet som har samma upplevelse, VARNING! Välj en seriös och kunnig rörfirma.",Surprise,0,0,0
1144,"Jag och min bror tycker att vi fick ett vänligt bemötande hela vägen till vår sommarstuga blev såld .väldigt proffsigt bemötande.Lennart,Torbjörn Wahlström.",Joy,3,1,2
1144,"Jag och min bror tycker att vi fick ett vänligt bemötande hela vägen till vår sommarstuga blev såld .väldigt proffsigt bemötande.Lennart,Torbjörn Wahlström.",Fear,0,0,0
1144,"Jag och min bror tycker att vi fick ett vänligt bemötande hela vägen till vår sommarstuga blev såld .väldigt proffsigt bemötande.Lennart,Torbjörn Wahlström.",Anger,0,0,0
1144,"Jag och min bror tycker att vi fick ett vänligt bemötande hela vägen till vår sommarstuga blev såld .väldigt proffsigt bemötande.Lennart,Torbjörn Wahlström.",Sadness,0,0,0
1144,"Jag och min bror tycker att vi fick ett vänligt bemötande hela vägen till vår sommarstuga blev såld .väldigt proffsigt bemötande.Lennart,Torbjörn Wahlström.",Disgust,0,0,0
1144,"Jag och min bror tycker att vi fick ett vänligt bemötande hela vägen till vår sommarstuga blev såld .väldigt proffsigt bemötande.Lennart,Torbjörn Wahlström.",Surprise,0,0,0
1145,"Supersnyggt resultat! Viss miss i kommunikation kring vad som skulle göras, men det löstes(till slut) snyggt!",Joy,2,2,3
1145,"Supersnyggt resultat! Viss miss i kommunikation kring vad som skulle göras, men det löstes(till slut) snyggt!",Fear,0,0,0
1145,"Supersnyggt resultat! Viss miss i kommunikation kring vad som skulle göras, men det löstes(till slut) snyggt!",Anger,0,0,0
1145,"Supersnyggt resultat! Viss miss i kommunikation kring vad som skulle göras, men det löstes(till slut) snyggt!",Sadness,0,0,1
1145,"Supersnyggt resultat! Viss miss i kommunikation kring vad som skulle göras, men det löstes(till slut) snyggt!",Disgust,0,1,0
1145,"Supersnyggt resultat! Viss miss i kommunikation kring vad som skulle göras, men det löstes(till slut) snyggt!",Surprise,0,0,0
1146,Jag gick på gravidyoga med jättebra och kunniga lärare. Hemtrevliga lokaler.  Kan rekommendera!,Joy,2,2,2
1146,Jag gick på gravidyoga med jättebra och kunniga lärare. Hemtrevliga lokaler.  Kan rekommendera!,Fear,0,0,0
1146,Jag gick på gravidyoga med jättebra och kunniga lärare. Hemtrevliga lokaler.  Kan rekommendera!,Anger,0,0,0
1146,Jag gick på gravidyoga med jättebra och kunniga lärare. Hemtrevliga lokaler.  Kan rekommendera!,Sadness,0,0,0
1146,Jag gick på gravidyoga med jättebra och kunniga lärare. Hemtrevliga lokaler.  Kan rekommendera!,Disgust,0,0,0
1146,Jag gick på gravidyoga med jättebra och kunniga lärare. Hemtrevliga lokaler.  Kan rekommendera!,Surprise,0,0,0
1147,"Jag vill varna för detta företag! De driver ett stort antal boknings-sidor för flygresor; Travelfinder, Travelpartner, Seat 24, Travelstart, Flygvaruhuset, Supersavertravel och Budjet. När jag bokade med Supersavertravel blev det fel namn på två biljetter och de påstår att jag skrivit fel två gånger om. Finns uppenbarligen heller inte någon spärr i deras boknings-system för detta. Fick betala 4 00 kr för namnändring av biljetterna hos flygbolaget. Dessutom har de en engelskspråkig support någonstans i världen som inte svarar i telefon.",Joy,0,0,0
1147,"Jag vill varna för detta företag! De driver ett stort antal boknings-sidor för flygresor; Travelfinder, Travelpartner, Seat 24, Travelstart, Flygvaruhuset, Supersavertravel och Budjet. När jag bokade med Supersavertravel blev det fel namn på två biljetter och de påstår att jag skrivit fel två gånger om. Finns uppenbarligen heller inte någon spärr i deras boknings-system för detta. Fick betala 4 00 kr för namnändring av biljetterna hos flygbolaget. Dessutom har de en engelskspråkig support någonstans i världen som inte svarar i telefon.",Fear,0,1,0
1147,"Jag vill varna för detta företag! De driver ett stort antal boknings-sidor för flygresor; Travelfinder, Travelpartner, Seat 24, Travelstart, Flygvaruhuset, Supersavertravel och Budjet. När jag bokade med Supersavertravel blev det fel namn på två biljetter och de påstår att jag skrivit fel två gånger om. Finns uppenbarligen heller inte någon spärr i deras boknings-system för detta. Fick betala 4 00 kr för namnändring av biljetterna hos flygbolaget. Dessutom har de en engelskspråkig support någonstans i världen som inte svarar i telefon.",Anger,1,0,2
1147,"Jag vill varna för detta företag! De driver ett stort antal boknings-sidor för flygresor; Travelfinder, Travelpartner, Seat 24, Travelstart, Flygvaruhuset, Supersavertravel och Budjet. När jag bokade med Supersavertravel blev det fel namn på två biljetter och de påstår att jag skrivit fel två gånger om. Finns uppenbarligen heller inte någon spärr i deras boknings-system för detta. Fick betala 4 00 kr för namnändring av biljetterna hos flygbolaget. Dessutom har de en engelskspråkig support någonstans i världen som inte svarar i telefon.",Sadness,1,1,0
1147,"Jag vill varna för detta företag! De driver ett stort antal boknings-sidor för flygresor; Travelfinder, Travelpartner, Seat 24, Travelstart, Flygvaruhuset, Supersavertravel och Budjet. När jag bokade med Supersavertravel blev det fel namn på två biljetter och de påstår att jag skrivit fel två gånger om. Finns uppenbarligen heller inte någon spärr i deras boknings-system för detta. Fick betala 4 00 kr för namnändring av biljetterna hos flygbolaget. Dessutom har de en engelskspråkig support någonstans i världen som inte svarar i telefon.",Disgust,0,2,2
1147,"Jag vill varna för detta företag! De driver ett stort antal boknings-sidor för flygresor; Travelfinder, Travelpartner, Seat 24, Travelstart, Flygvaruhuset, Supersavertravel och Budjet. När jag bokade med Supersavertravel blev det fel namn på två biljetter och de påstår att jag skrivit fel två gånger om. Finns uppenbarligen heller inte någon spärr i deras boknings-system för detta. Fick betala 4 00 kr för namnändring av biljetterna hos flygbolaget. Dessutom har de en engelskspråkig support någonstans i världen som inte svarar i telefon.",Surprise,0,0,1
1148,Mycket bra bemötande. Kompetensen är stor hos personalen. Fick mycket bra hjälp!,Joy,3,2,2
1148,Mycket bra bemötande. Kompetensen är stor hos personalen. Fick mycket bra hjälp!,Fear,0,0,0
1148,Mycket bra bemötande. Kompetensen är stor hos personalen. Fick mycket bra hjälp!,Anger,0,0,0
1148,Mycket bra bemötande. Kompetensen är stor hos personalen. Fick mycket bra hjälp!,Sadness,0,0,0
1148,Mycket bra bemötande. Kompetensen är stor hos personalen. Fick mycket bra hjälp!,Disgust,0,0,0
1148,Mycket bra bemötande. Kompetensen är stor hos personalen. Fick mycket bra hjälp!,Surprise,0,0,0
1149,Jag hade fått ryggskott och fick snabbt hjälp av kiropraktor. Mkt trevligt bemötande och det kändes som att de är måna om att man blir bra för jag fick återbesök efter en vecka. Ska dit igen om två veckor och har fått tips på övningar som jag kan göra för att stärka min rygg och överkropp. Tack vare snabb hjälp så kunde jag återgå till arbetet snabbare än jag trodde. Jag jobbar på småbarnsavdelning på förskola.,Joy,2,1,2
1149,Jag hade fått ryggskott och fick snabbt hjälp av kiropraktor. Mkt trevligt bemötande och det kändes som att de är måna om att man blir bra för jag fick återbesök efter en vecka. Ska dit igen om två veckor och har fått tips på övningar som jag kan göra för att stärka min rygg och överkropp. Tack vare snabb hjälp så kunde jag återgå till arbetet snabbare än jag trodde. Jag jobbar på småbarnsavdelning på förskola.,Fear,0,0,0
1149,Jag hade fått ryggskott och fick snabbt hjälp av kiropraktor. Mkt trevligt bemötande och det kändes som att de är måna om att man blir bra för jag fick återbesök efter en vecka. Ska dit igen om två veckor och har fått tips på övningar som jag kan göra för att stärka min rygg och överkropp. Tack vare snabb hjälp så kunde jag återgå till arbetet snabbare än jag trodde. Jag jobbar på småbarnsavdelning på förskola.,Anger,0,0,0
1149,Jag hade fått ryggskott och fick snabbt hjälp av kiropraktor. Mkt trevligt bemötande och det kändes som att de är måna om att man blir bra för jag fick återbesök efter en vecka. Ska dit igen om två veckor och har fått tips på övningar som jag kan göra för att stärka min rygg och överkropp. Tack vare snabb hjälp så kunde jag återgå till arbetet snabbare än jag trodde. Jag jobbar på småbarnsavdelning på förskola.,Sadness,0,0,0
1149,Jag hade fått ryggskott och fick snabbt hjälp av kiropraktor. Mkt trevligt bemötande och det kändes som att de är måna om att man blir bra för jag fick återbesök efter en vecka. Ska dit igen om två veckor och har fått tips på övningar som jag kan göra för att stärka min rygg och överkropp. Tack vare snabb hjälp så kunde jag återgå till arbetet snabbare än jag trodde. Jag jobbar på småbarnsavdelning på förskola.,Disgust,0,0,0
1149,Jag hade fått ryggskott och fick snabbt hjälp av kiropraktor. Mkt trevligt bemötande och det kändes som att de är måna om att man blir bra för jag fick återbesök efter en vecka. Ska dit igen om två veckor och har fått tips på övningar som jag kan göra för att stärka min rygg och överkropp. Tack vare snabb hjälp så kunde jag återgå till arbetet snabbare än jag trodde. Jag jobbar på småbarnsavdelning på förskola.,Surprise,0,0,0
1150,storstädning och månadsstädning utmärkt bemötande mina förväntningar väl uppfyllda,Joy,1,3,1
1150,storstädning och månadsstädning utmärkt bemötande mina förväntningar väl uppfyllda,Fear,0,0,0
1150,storstädning och månadsstädning utmärkt bemötande mina förväntningar väl uppfyllda,Anger,0,0,0
1150,storstädning och månadsstädning utmärkt bemötande mina förväntningar väl uppfyllda,Sadness,0,0,0
1150,storstädning och månadsstädning utmärkt bemötande mina förväntningar väl uppfyllda,Disgust,0,0,0
1150,storstädning och månadsstädning utmärkt bemötande mina förväntningar väl uppfyllda,Surprise,0,0,0
1151,"Har träffat många oseriösa människor i mitt liv men detta tar priset! Ringer Carson idag kl: 12:07 och frågar om dom tar inbyte, lämnar alla uppgifter på min bil och får besked att säljaren som heter Andreas ska återkomma om ett mellanpris lite senare. Väntar nån timme och ringer tillbaka 14:33 då jag såg att bilen var borta på bytbil. Pratar återigen med Andreas som berättar att bilen blivit såld av en kollega ca en och en halv timme EFTER att jag ringde första gången. Jag ifrågasätter hur bilen kunde bli såld då jag sagt att jag ville köpa den och får till svar att han suttit i leverans samt varit på lunch så han har inte hunnit med. Snacka om oseriös bilförsäljare!!!!!!!!",Joy,0,0,0
1151,"Har träffat många oseriösa människor i mitt liv men detta tar priset! Ringer Carson idag kl: 12:07 och frågar om dom tar inbyte, lämnar alla uppgifter på min bil och får besked att säljaren som heter Andreas ska återkomma om ett mellanpris lite senare. Väntar nån timme och ringer tillbaka 14:33 då jag såg att bilen var borta på bytbil. Pratar återigen med Andreas som berättar att bilen blivit såld av en kollega ca en och en halv timme EFTER att jag ringde första gången. Jag ifrågasätter hur bilen kunde bli såld då jag sagt att jag ville köpa den och får till svar att han suttit i leverans samt varit på lunch så han har inte hunnit med. Snacka om oseriös bilförsäljare!!!!!!!!",Fear,0,0,0
1151,"Har träffat många oseriösa människor i mitt liv men detta tar priset! Ringer Carson idag kl: 12:07 och frågar om dom tar inbyte, lämnar alla uppgifter på min bil och får besked att säljaren som heter Andreas ska återkomma om ett mellanpris lite senare. Väntar nån timme och ringer tillbaka 14:33 då jag såg att bilen var borta på bytbil. Pratar återigen med Andreas som berättar att bilen blivit såld av en kollega ca en och en halv timme EFTER att jag ringde första gången. Jag ifrågasätter hur bilen kunde bli såld då jag sagt att jag ville köpa den och får till svar att han suttit i leverans samt varit på lunch så han har inte hunnit med. Snacka om oseriös bilförsäljare!!!!!!!!",Anger,2,2,0
1151,"Har träffat många oseriösa människor i mitt liv men detta tar priset! Ringer Carson idag kl: 12:07 och frågar om dom tar inbyte, lämnar alla uppgifter på min bil och får besked att säljaren som heter Andreas ska återkomma om ett mellanpris lite senare. Väntar nån timme och ringer tillbaka 14:33 då jag såg att bilen var borta på bytbil. Pratar återigen med Andreas som berättar att bilen blivit såld av en kollega ca en och en halv timme EFTER att jag ringde första gången. Jag ifrågasätter hur bilen kunde bli såld då jag sagt att jag ville köpa den och får till svar att han suttit i leverans samt varit på lunch så han har inte hunnit med. Snacka om oseriös bilförsäljare!!!!!!!!",Sadness,0,0,0
1151,"Har träffat många oseriösa människor i mitt liv men detta tar priset! Ringer Carson idag kl: 12:07 och frågar om dom tar inbyte, lämnar alla uppgifter på min bil och får besked att säljaren som heter Andreas ska återkomma om ett mellanpris lite senare. Väntar nån timme och ringer tillbaka 14:33 då jag såg att bilen var borta på bytbil. Pratar återigen med Andreas som berättar att bilen blivit såld av en kollega ca en och en halv timme EFTER att jag ringde första gången. Jag ifrågasätter hur bilen kunde bli såld då jag sagt att jag ville köpa den och får till svar att han suttit i leverans samt varit på lunch så han har inte hunnit med. Snacka om oseriös bilförsäljare!!!!!!!!",Disgust,0,3,0
1151,"Har träffat många oseriösa människor i mitt liv men detta tar priset! Ringer Carson idag kl: 12:07 och frågar om dom tar inbyte, lämnar alla uppgifter på min bil och får besked att säljaren som heter Andreas ska återkomma om ett mellanpris lite senare. Väntar nån timme och ringer tillbaka 14:33 då jag såg att bilen var borta på bytbil. Pratar återigen med Andreas som berättar att bilen blivit såld av en kollega ca en och en halv timme EFTER att jag ringde första gången. Jag ifrågasätter hur bilen kunde bli såld då jag sagt att jag ville köpa den och får till svar att han suttit i leverans samt varit på lunch så han har inte hunnit med. Snacka om oseriös bilförsäljare!!!!!!!!",Surprise,0,3,0
1152,"Jag fick i uppgift av mina föräldrar att kontakta samtliga trafikskolor i Stenungsund angående en prisförfrågan. Mailade alla tre trafikskolor här i Stenungsund vilka är, Kjells-, Bosses- och Bästkusten Trafikskola.  Mailen är identiska förutom att jag till varje trafikskola frågade varför man är billigare/dyrare än konkurrenterna.  Mailet till Kjells Trafikskola i sin helhet följer nedan:  ""Hej,  Jag ska snart ta mitt B-körkort och har fått uppgiften av mina föräldrar att kontakta alla Trafikskolor i Stenungsund för prisuppgift.  Jag satt och räknade ihop vad det skulle kosta om man räknar på obligatoriska myndighetsavgifter och alla era avgifter för teori, datatester, risk 1 & 2, bilhyra vid uppkörning samt 25 st körlektioner.  Hos er får man betala 17,100 kr medan Bosses Trafikskola tar 13,775 kr för samma utbildning. Bästkustena Trafikskola är billigast med några kronor, 13,760 kr.  När jag visade uträkningen för min föräldrar sa man att jag skulle välja den billigaste men finns det någon anleding till att ni är dyrast och att Bästkusten är billigast?  Det skiljer ju trots allt nästan 3,500 kr.  Med vänlig hälsning NB""  Skickade mailet 2014-11-22 kl 18:24 och än i dag, 6 dagar senare, så har Kjells Trafikskola inte svarat trots att man har läst mailet, har begärt ett läskvitto.  Skickade ett påminnelsemail 2014-11-26 kl 23:47 och fick läskvittot att Kjells Trafikskola hade läst mailet dagen efter kl 17:05.  Kjells Trafikskola har som sagt inte svarat trots att man har läst båda mailen. Kjells Trafikskola ignorerar mig som potentiell kund eftersom man inte vill(?) stå för sina dyra priser jämfört med konkurrenterna.  Både Bosses- och Bästkustens Trafikskolor svarade på måndagen, 2014-11-24 och var trevliga och raka i sina svar.  Kommer därför välja bort Kjells Trafikskola och även rekommendera mina kompisar som också snart ska ta sitt körkort att göra detsamma. ",Joy,0,0,0
1152,"Jag fick i uppgift av mina föräldrar att kontakta samtliga trafikskolor i Stenungsund angående en prisförfrågan. Mailade alla tre trafikskolor här i Stenungsund vilka är, Kjells-, Bosses- och Bästkusten Trafikskola.  Mailen är identiska förutom att jag till varje trafikskola frågade varför man är billigare/dyrare än konkurrenterna.  Mailet till Kjells Trafikskola i sin helhet följer nedan:  ""Hej,  Jag ska snart ta mitt B-körkort och har fått uppgiften av mina föräldrar att kontakta alla Trafikskolor i Stenungsund för prisuppgift.  Jag satt och räknade ihop vad det skulle kosta om man räknar på obligatoriska myndighetsavgifter och alla era avgifter för teori, datatester, risk 1 & 2, bilhyra vid uppkörning samt 25 st körlektioner.  Hos er får man betala 17,100 kr medan Bosses Trafikskola tar 13,775 kr för samma utbildning. Bästkustena Trafikskola är billigast med några kronor, 13,760 kr.  När jag visade uträkningen för min föräldrar sa man att jag skulle välja den billigaste men finns det någon anleding till att ni är dyrast och att Bästkusten är billigast?  Det skiljer ju trots allt nästan 3,500 kr.  Med vänlig hälsning NB""  Skickade mailet 2014-11-22 kl 18:24 och än i dag, 6 dagar senare, så har Kjells Trafikskola inte svarat trots att man har läst mailet, har begärt ett läskvitto.  Skickade ett påminnelsemail 2014-11-26 kl 23:47 och fick läskvittot att Kjells Trafikskola hade läst mailet dagen efter kl 17:05.  Kjells Trafikskola har som sagt inte svarat trots att man har läst båda mailen. Kjells Trafikskola ignorerar mig som potentiell kund eftersom man inte vill(?) stå för sina dyra priser jämfört med konkurrenterna.  Både Bosses- och Bästkustens Trafikskolor svarade på måndagen, 2014-11-24 och var trevliga och raka i sina svar.  Kommer därför välja bort Kjells Trafikskola och även rekommendera mina kompisar som också snart ska ta sitt körkort att göra detsamma. ",Fear,0,0,0
1152,"Jag fick i uppgift av mina föräldrar att kontakta samtliga trafikskolor i Stenungsund angående en prisförfrågan. Mailade alla tre trafikskolor här i Stenungsund vilka är, Kjells-, Bosses- och Bästkusten Trafikskola.  Mailen är identiska förutom att jag till varje trafikskola frågade varför man är billigare/dyrare än konkurrenterna.  Mailet till Kjells Trafikskola i sin helhet följer nedan:  ""Hej,  Jag ska snart ta mitt B-körkort och har fått uppgiften av mina föräldrar att kontakta alla Trafikskolor i Stenungsund för prisuppgift.  Jag satt och räknade ihop vad det skulle kosta om man räknar på obligatoriska myndighetsavgifter och alla era avgifter för teori, datatester, risk 1 & 2, bilhyra vid uppkörning samt 25 st körlektioner.  Hos er får man betala 17,100 kr medan Bosses Trafikskola tar 13,775 kr för samma utbildning. Bästkustena Trafikskola är billigast med några kronor, 13,760 kr.  När jag visade uträkningen för min föräldrar sa man att jag skulle välja den billigaste men finns det någon anleding till att ni är dyrast och att Bästkusten är billigast?  Det skiljer ju trots allt nästan 3,500 kr.  Med vänlig hälsning NB""  Skickade mailet 2014-11-22 kl 18:24 och än i dag, 6 dagar senare, så har Kjells Trafikskola inte svarat trots att man har läst mailet, har begärt ett läskvitto.  Skickade ett påminnelsemail 2014-11-26 kl 23:47 och fick läskvittot att Kjells Trafikskola hade läst mailet dagen efter kl 17:05.  Kjells Trafikskola har som sagt inte svarat trots att man har läst båda mailen. Kjells Trafikskola ignorerar mig som potentiell kund eftersom man inte vill(?) stå för sina dyra priser jämfört med konkurrenterna.  Både Bosses- och Bästkustens Trafikskolor svarade på måndagen, 2014-11-24 och var trevliga och raka i sina svar.  Kommer därför välja bort Kjells Trafikskola och även rekommendera mina kompisar som också snart ska ta sitt körkort att göra detsamma. ",Anger,0,0,0
1152,"Jag fick i uppgift av mina föräldrar att kontakta samtliga trafikskolor i Stenungsund angående en prisförfrågan. Mailade alla tre trafikskolor här i Stenungsund vilka är, Kjells-, Bosses- och Bästkusten Trafikskola.  Mailen är identiska förutom att jag till varje trafikskola frågade varför man är billigare/dyrare än konkurrenterna.  Mailet till Kjells Trafikskola i sin helhet följer nedan:  ""Hej,  Jag ska snart ta mitt B-körkort och har fått uppgiften av mina föräldrar att kontakta alla Trafikskolor i Stenungsund för prisuppgift.  Jag satt och räknade ihop vad det skulle kosta om man räknar på obligatoriska myndighetsavgifter och alla era avgifter för teori, datatester, risk 1 & 2, bilhyra vid uppkörning samt 25 st körlektioner.  Hos er får man betala 17,100 kr medan Bosses Trafikskola tar 13,775 kr för samma utbildning. Bästkustena Trafikskola är billigast med några kronor, 13,760 kr.  När jag visade uträkningen för min föräldrar sa man att jag skulle välja den billigaste men finns det någon anleding till att ni är dyrast och att Bästkusten är billigast?  Det skiljer ju trots allt nästan 3,500 kr.  Med vänlig hälsning NB""  Skickade mailet 2014-11-22 kl 18:24 och än i dag, 6 dagar senare, så har Kjells Trafikskola inte svarat trots att man har läst mailet, har begärt ett läskvitto.  Skickade ett påminnelsemail 2014-11-26 kl 23:47 och fick läskvittot att Kjells Trafikskola hade läst mailet dagen efter kl 17:05.  Kjells Trafikskola har som sagt inte svarat trots att man har läst båda mailen. Kjells Trafikskola ignorerar mig som potentiell kund eftersom man inte vill(?) stå för sina dyra priser jämfört med konkurrenterna.  Både Bosses- och Bästkustens Trafikskolor svarade på måndagen, 2014-11-24 och var trevliga och raka i sina svar.  Kommer därför välja bort Kjells Trafikskola och även rekommendera mina kompisar som också snart ska ta sitt körkort att göra detsamma. ",Sadness,0,0,0
1152,"Jag fick i uppgift av mina föräldrar att kontakta samtliga trafikskolor i Stenungsund angående en prisförfrågan. Mailade alla tre trafikskolor här i Stenungsund vilka är, Kjells-, Bosses- och Bästkusten Trafikskola.  Mailen är identiska förutom att jag till varje trafikskola frågade varför man är billigare/dyrare än konkurrenterna.  Mailet till Kjells Trafikskola i sin helhet följer nedan:  ""Hej,  Jag ska snart ta mitt B-körkort och har fått uppgiften av mina föräldrar att kontakta alla Trafikskolor i Stenungsund för prisuppgift.  Jag satt och räknade ihop vad det skulle kosta om man räknar på obligatoriska myndighetsavgifter och alla era avgifter för teori, datatester, risk 1 & 2, bilhyra vid uppkörning samt 25 st körlektioner.  Hos er får man betala 17,100 kr medan Bosses Trafikskola tar 13,775 kr för samma utbildning. Bästkustena Trafikskola är billigast med några kronor, 13,760 kr.  När jag visade uträkningen för min föräldrar sa man att jag skulle välja den billigaste men finns det någon anleding till att ni är dyrast och att Bästkusten är billigast?  Det skiljer ju trots allt nästan 3,500 kr.  Med vänlig hälsning NB""  Skickade mailet 2014-11-22 kl 18:24 och än i dag, 6 dagar senare, så har Kjells Trafikskola inte svarat trots att man har läst mailet, har begärt ett läskvitto.  Skickade ett påminnelsemail 2014-11-26 kl 23:47 och fick läskvittot att Kjells Trafikskola hade läst mailet dagen efter kl 17:05.  Kjells Trafikskola har som sagt inte svarat trots att man har läst båda mailen. Kjells Trafikskola ignorerar mig som potentiell kund eftersom man inte vill(?) stå för sina dyra priser jämfört med konkurrenterna.  Både Bosses- och Bästkustens Trafikskolor svarade på måndagen, 2014-11-24 och var trevliga och raka i sina svar.  Kommer därför välja bort Kjells Trafikskola och även rekommendera mina kompisar som också snart ska ta sitt körkort att göra detsamma. ",Disgust,2,0,0
