id,text,anger,disgust,fear,joy,sadness
afr_train_track_a_00432,"Dit het 'n mandaat van die provinsie om taalbedrywighede in die Wes-Kaap te monitor, te bevorder en te adviseer.",0,0,0,1,0
afr_train_track_a_00433,Dit was ons benadering tydens die onderhandelinge en dit was die weg wat ons gevolg het in die Regering van Nasionale Eenheid.,0,0,0,1,0
afr_train_track_a_00434,"In hierdie verband het ons in Augustus verlede jaar die eerste loodsterrein van die Omvattende Landelike-ontwikkelingsprogram in Giyani, Limpopo, geloods.",0,0,0,0,0
afr_train_track_a_00435,Ongeveer R1 biljoen sal oor die basislyn toegeken word aan programme wat binne die openbare werke-program val.,0,0,0,1,0
afr_train_track_a_00436,"Sy het ná my sestiende verjaardag aanhou skryf aan my, tot ek een en twintig geword het.",0,0,0,0,0
afr_train_track_a_00437,Ek noem dit net kortliks om 'n aanduiding te gee van die kwessies wat reeds op die tafel is vir 2010.,0,0,0,0,0
afr_train_track_a_00438,Met ons verskerpte poging het ons egter verlede jaar 125 000 hektaar oorgedra.,0,0,0,1,0
afr_train_track_a_00439,Die Wes-Kaapse munisipaliteite lewer oor die algemeen baie goeie diens in vergelyking met die res van die land.,0,0,0,1,0
afr_train_track_a_00440,Hy vertel vir haar dat koek-sisters gemaak word van sustertjies se afgesnyde haarvlegseltjies wat in suiker gelê word!,0,0,0,1,0
afr_train_track_a_00441,Hy was onder andere ook 'n lid van die Rivonia-regspan.,0,0,0,1,0
afr_train_track_a_00442,Daarna is dit kragtens die Wet op die Pan-Suid-Afrikaanse Taalraad erken.,0,0,0,0,0
afr_train_track_a_00443,Dit is 'n geleentheid om aan verbruikers te wys dat ons nie monsters is wat hulle probeer vergiftig met gevaarlike chemikalieë nie.,0,0,0,1,0
afr_train_track_a_00444,"Die jongmense van vandag is leergierig, heeltyd opsoek na nuwe uitdagings.",0,0,0,1,0
afr_train_track_a_00445,Maar dit is 'n feit dat agt miljoen mense nog steeds sonder drinkbare water is.,1,0,0,0,1
afr_train_track_a_00446,Hulle is die trots van die Boland en hulle hoort hier by julle.,0,0,0,1,0
afr_train_track_a_00447,Hierdie nuwe seksie van die laboratorium is ook bedoel om die aangrensende provinsies te bedien as deel van die drie-provinsie samewerking.,0,0,0,0,0
afr_train_track_a_00448,Die benadering is een van gesamentlike optrede eerder as wedersydse verwyt..,0,0,0,1,0
afr_train_track_a_00449,So moes sy elke keer sê.,0,0,0,0,0
afr_train_track_a_00450,"Die ministers van die Justisie, Misdaadvoorkoming en Sekuriteit Groepering sal in die verloop van volgende week hieroor en oor ander inisiatiewe uitbrei.",0,0,0,0,0
afr_train_track_a_00451,"Ons groet die leiers van die regerende party en sy Alliansie-vennote, vir wie hierdie 'n besonder spesiale geleentheid is.",0,0,0,1,0
afr_train_track_a_00452,Ons wil voor die einde van die jaar die eerste landelike ontwikkelings projek bekend maak.,0,0,0,1,0
afr_train_track_a_00453,Die wêreldwye ekonomiese ineenstorting hou ernstige gevare vir ons ekonomie in wat werksverliese en die lewenskwaliteit van ons mense aanbetref.,1,0,1,0,1
afr_train_track_a_00454,Nuwe mariene bewaringsarea (MBA) sal noodsaaklike beskerming te weeg bring.,0,0,0,1,0
afr_train_track_a_00455,Gedurende die twee dekades sedert Madiba se vrylating het ons land fundamentele veranderinge ondergaan.,0,0,0,1,0
afr_train_track_a_00456,Wat nie die worstelling van mense wat swaarkry by afterstande werklik verstaan nie.,0,0,0,0,1
afr_train_track_a_00457,Die Wysigingswetsontwerp op die Provinsiale Ontwikkelingsraad en die Wetsontwerp op die Wes-Kaapse Jeugkommissie is deur die Kabinet onderteken vir voorlegging aan die Parlement.,0,0,0,0,0
afr_train_track_a_00458,Deur die briefwisseling is hegte vriendskapsbande gesmee.,0,0,0,1,0
afr_train_track_a_00459,Vir die produksie van petroleum sal die plaaslike geproduseerde etanol Suid-Afrika minder afhanklik van ingevoerde ru-olie maak.,0,0,0,1,0
afr_train_track_a_00460,Klimaatsverandering gaan baie aandag geniet.,0,0,0,1,0
afr_train_track_a_00461,Maitlandstraat het ook 'n belangrikheid verkry wat dit voorheen nie besit het nie en sy ontwikkeling as hoofstraat van Bloemfontein begin.,0,0,0,1,0
afr_train_track_a_00462,Daar is nog een bewoonbare eenheid wat nie vandag oorhandig gaan word nie.,0,0,0,0,0
afr_train_track_a_00463,"U moet verstaan dat hoe beter dit met die ekonomie gaan, hoe beter behoort dit met u te gaan.",0,0,0,0,0
afr_train_track_a_00464,NALN het by verskeie geleenthede erkentlikheid teenoor prof. Beukes betuig.,0,0,0,1,0
afr_train_track_a_00465,Marthinus was vroeër aan Satoer se destydse Bloemfontein-kantoor verbonde en tans is hy onder meer deeltydse dosent in Toerisme aan die Technikon Vrystaat.,0,0,0,0,0
afr_train_track_a_00466,"As ek dit nie mis het nie, moes u ook onlangs verkiesings gehou het om 'n nuwe beheerraad te kies.",0,0,0,0,0
afr_train_track_a_00467,Maar nou kan ek die verduideliking in Afrikaans les.,0,0,0,0,0
afr_train_track_a_00468,Die Klein Karoo se ekonomie kry 'n ekstra dimensie by met die toetrede van die veevoermaatskappy Meadow Feeds tot die streek.,0,0,0,1,0
afr_train_track_a_00469,"Die krisis het inderdaad die volk onseker, verdwaasd en meer verdeeld as ooit gelaat.",0,0,1,0,1
afr_train_track_a_00470,Die stamvader was Jacques Malan wat in 1688 of 1689 na die Kaap gevlug het.,0,0,0,0,0
afr_train_track_a_00471,Mnr de Klerk moet nie ons bereidwilligheid om van tyd tot tyd oor gemeenskaplike sake te praat verkeerd vertolk nie.,0,0,1,0,0
afr_train_track_a_00472,Sy wil die waarheid as 'n verjaarsdaggeskenk hê.,0,0,0,0,1
afr_train_track_a_00473,Dit behoort die rekenaarsentrum weer op die been te bring.,0,0,0,1,0
afr_train_track_a_00474,Die waarde van so 'n fees vir die groei van toerisme in die streek kan nie in rande gemeet word nie.,0,0,0,1,0
afr_train_track_a_00475,Die plaas is reeds aan die gemeenskap oorgedra met CASIDRA wat nog steeds die plaas tegnies ondersteun.,0,0,0,1,0
afr_train_track_a_00476,Ons spoor ouers aan om met ons saam te werk om 'n sukses hiervan te maak.,0,0,0,1,0
afr_train_track_a_00477,Daar was verskeie organisasies wat 'n rol gespeel het in die totstandkoming van hierdie projek.,0,0,0,1,0
afr_train_track_a_00478,"Indien enigiemand uit-gelaat is, vra ons om verskoning.",0,0,1,0,1
afr_train_track_a_00479,Skuins teenoor Van Wyk Louw is die vroulike dertiger Hettie Smit se uitstalling.,0,0,0,0,0
afr_train_track_a_00480,Ons moet ook deur eie vertroue en werk die boodskap uitstuur dat die Wes-Kaap oop is vir besigheid.,0,0,0,0,0
afr_train_track_a_00481,"Pienaar sê, hy ken verskoon in die sin van skoon klere aantrek, baie goed.",0,0,0,1,0
afr_train_track_a_00482,Ons sou dan met die smet van brutale volksmoordenaars 'n veworpe spesie in die wêreld geword het.,1,1,1,0,1
afr_train_track_a_00483,Ons skep dis hier 'n unieke geleentheid vir verskeie rolspelers binne landbou om deel te hê aan die bemagtigings prosesse van die regering.,0,0,0,1,0
afr_train_track_a_00484,"Volgens navorsing sal 32,3% van die huishoudelike uitgawes in Suid-Afrika vanjaar deur Afrikaanssprekendes wees, teenoor die 27,9% van Engelssprekendes.",0,0,0,0,0
afr_train_track_a_00485,Ons gaan u dophou om te sien hoeveel van die Bergrivier se mense is ook Provinsiale kampioene.,0,0,0,1,0
afr_train_track_a_00486,Intussen sal ons die leesstof aanstuur.,0,0,0,0,0
afr_train_track_a_00487,Byna twintig jaar later staan sy boonste takkies al amper op die hoogte van die president-standbeeld se kop!,0,0,0,1,0
afr_train_track_a_00488,Lid van die skoolkommissie het hulle kom haal.,0,0,0,1,0
afr_train_track_a_00489,"Maar jy behoort te weet, stompkoppie, jy met jou kortgeknipte hare.",0,0,0,0,0
afr_train_track_a_00490,Hier en daar word 'n Afrikaanse tussenwerpsel gebruik - die spelling so effens Hollands.,0,0,0,0,0
afr_train_track_a_00491,Verdere gegewens oor Sita sou uit sekondêre bronne gehaal moes word: verwerkings van dieselfde deuntjie.,0,0,0,0,0
afr_train_track_a_00492,Toegang tot gesondheids- en onderwysgeriewe het verbeter.,0,0,0,1,0
afr_train_track_a_00493,"Die situasie blyk steeds te sluimer, en ons hou dit dop.",0,0,0,0,1
afr_train_track_a_00494,Die lys is nimmereindigend.,0,0,0,0,1
afr_train_track_a_00495,Ons wag al lank daarvoor en dit vul 'n besliste leemte in ons versameling.,0,0,0,1,0
afr_train_track_a_00496,Ons sal jou nie binne Korrektiewe Dienste duld nie.,1,0,0,0,0
afr_train_track_a_00497,Die tannies weet ook nie.,0,0,0,0,0
afr_train_track_a_00498,En dan is daar nog 'n nuwe regering in die Wes-Kaap asook 'n nuwe nasionale Minister van Landbou.,0,0,0,0,0
afr_train_track_a_00499,Die eerste ses maande van 1999 was dr. George Weideman in Bloemfontein as resident-skrywer by die UV.,0,0,0,0,0
afr_train_track_a_00500,"Een waarin die melkery gesetel sal wees en tweede waarin koeie wat ingehuur sal word, opgeneem sal word.",0,0,0,0,0
afr_train_track_a_00501,Dit is egter duidelik dat meer rolspelers nou moet betrokke raak.,0,0,0,0,0
afr_train_track_a_00502,"Die hele planeet se oë gaan op ons wees, en ook die Breëriviervallei gaan internasionale aandag geniet.",0,0,0,1,0
afr_train_track_a_00503,Nooit ooit moet ons weer toelaat dat ons land met neigings van meerderheid/minderheid en van sosiale ongelykheid verval word nie.,1,0,1,0,0
afr_train_track_a_00504,U kry nou 'n nuwe plek in die tuiste vir almal waarna die regering van die Wes-Kaap strewe.,0,0,0,1,0
afr_train_track_a_00505,Kom ons werk saam om hierdie jaar van aksie 'n suksesvolle jaar vir ons land te maak.,0,0,0,1,0
afr_train_track_a_00506,Die skool onderrig beide seuns en meisies en het aanvanklik in 2004 voorsiening gemaak vir slegs graad 10-leerders.,0,0,0,0,0
afr_train_track_a_00507,Tydens die Boekmakietie in September 1997 is daar tentatief met haar gesels oor die moontlike skenking van dokumente aan NALN.,0,0,0,1,0
afr_train_track_a_00508,"Gegewe dat Uitenhage so 'n groot motorvervaardigingsindustrie het, is ek seker dat talle van die werkernemers hulle opvoeding hier begin het.",0,0,0,1,0
afr_train_track_a_00509,Met dié mense se boere-hartlikheid het tant Tienie egter nie rekening gehou nie.,0,0,0,1,0
afr_train_track_a_00510,Ons moet sorg dat ons water oordeelkundig gebruik.,0,0,1,0,0
afr_train_track_a_00511,Vandag word die titelaktes van 107 huise aan inwoners oorhandig tesame met 'n ouetehuis met agt wooneenhede vir egpare.,0,0,0,1,0
afr_train_track_a_00512,Die laboratoriumruimte is nou geskep om sulke toerusting te huisves.,0,0,0,1,0
afr_train_track_a_00513,Ons moet bou op die suksesverhale en groter klem lê op mentorskap as ons daarin wil slaag om nuwe boere volhoubaar te vestig.,0,0,0,1,0
afr_train_track_a_00514,Daar is 'n paar baie belangrike aspekte wat ons in aanmerking moet neem.,0,0,0,0,0
afr_train_track_a_00515,Daar moet binne die raamwerk van selfbeskikking vir ons volkwees geskep word.,0,0,0,0,0
afr_train_track_a_00516,Energiedoeltreffendheid het inderdaad ekonomiese geleenthede tot gevolg.,0,0,0,0,0
afr_train_track_a_00517,"As klein seuntjie op Beaufort-Wes het ek net Afrikaans gepraat, nooit Engels nie.",0,0,0,1,0
afr_train_track_a_00518,Sy doel in die lewe was om 'n einde aan apartheid te bring.,0,0,0,1,0
afr_train_track_a_00519,Dit so op 'n voetnotajie en terloops kom ons kyk so oor 'n jaar of twee of ek reg was met my voorspelling.,0,0,0,1,0
afr_train_track_a_00520,"Dit sluit in verantwoordelikheid teenoor alle belange en belangegroep in die land, en dit geld natuurlik ook vir Afrikaans en Afrikaans- sprekendes.",0,0,0,0,0
afr_train_track_a_00521,So sal ons die status van die taal %n die spreker verhoog.,0,0,0,1,0
afr_train_track_a_00522,"Leeskringdiens 2000"" is die eerste formele projek wat uit die ""Saamdinkberaad NALN 2000"" voortgevloei het.",0,0,0,0,0
afr_train_track_a_00523,"In ons taal beteken dit ""Nooit"".",0,0,0,0,0
afr_train_track_a_00524,"Daar is egter nog geen duidelikheid oor hoe verlangs hulle verwant is nie, maar hulle is beslis familie.",0,0,0,0,0
afr_train_track_a_00525,Daar is ook ander dokumente uit die Van Schaik-versameling wat verband hou met Lig uit die Ooste.,0,0,0,0,0
afr_train_track_a_00526,Ons moet liewers help om hulle te verander sodat hulle goeie burgers kan word.,0,0,1,0,0
afr_train_track_a_00527,Daar is nou wonderlike musiekprogramme beskikbaar vir die rekenaar...,0,0,0,1,0
afr_train_track_a_00528,Dit was inderdaad ek wat Sita aangemoedig het om die briewe wat sy aan my geskryf het in boekvorm uit te gee.,0,0,0,0,0
afr_train_track_a_00529,"Rigtingloosheid, verdeeldheid en die onderlinge selfmoordgeveg is hiervoor verantwoordelik.",1,0,0,0,1
afr_train_track_a_00530,Dit sal egter internasionaal kompeterend moet wees in terme van koste en kwaliteit.,0,0,0,0,0
afr_train_track_a_00531,Hierdie is weer eens 'n aksie wat deel uitmaak van die samewerking tussen die provinsies.,0,0,0,1,0
afr_train_track_a_00532,Ons is veral ernstig oor die bevordering van Afrikaans.,0,0,0,1,0
afr_train_track_a_00533,"Dit is nodig, want die bestaande breë beleidsraamwerke kan verskillend vertolk word.",0,0,0,0,0
afr_train_track_a_00534,So nie steun ons om die planne bekend te maak en dit uit te voer.,0,0,0,0,0
afr_train_track_a_00535,"Hierdie stukkie Poolse Martjie, tesame met dr. Koch se referaat (in Pools) was die tweede kosbare vonds in die koevert.",0,0,0,1,0
afr_train_track_a_00536,"In 1996 het NALN, reeds in Ernst van Heerden se leeftyd, 'n groot skenking van hom ontvang.",0,0,0,1,0
afr_train_track_a_00537,Daaraan sal egter toegevoeg moet word.,0,0,0,0,0
afr_train_track_a_00538,En moenie dink dat dit anders daar is as hier op Stellenbosch nie.,1,0,0,0,0
afr_train_track_a_00539,Ons wil ook graag in hierdie opsig al ons sportspanne gelukwens wat Suid-Afrika se strewe na uitnemendheid gedurende die afgelope jaar bevestig het.,0,0,0,1,0
afr_train_track_a_00540,"By die put, die bymekaarkomplek, sit die vrouens eers te rus by hulle kruike en bespreek die gerugtes.",0,0,0,0,0
afr_train_track_a_00541,Die opgradering van die Oryx word ook beplan.,0,0,0,1,0
afr_train_track_a_00542,"Ons het die stryd teen kapings, besigheids- en huisrooftogte asook kontakmisdade soos moord, verkragting en aanranding, as ons topprioriteite geïdentifiseer.",0,0,0,1,0
afr_train_track_a_00543,Die impak van armoede is 'n probleem wat gesamentlike aandag moet geniet.,0,0,0,0,1
afr_train_track_a_00544,"Die feit is dat die algehele misdaadkoers, nadat dit in 2002 'n hoogtepunt bereik het, bestendig gedaal het.",0,0,0,1,0
afr_train_track_a_00545,Die Afrikaanse Taalmuseum is ook betrokke by die proses.,0,0,0,0,0
afr_train_track_a_00546,U sal die moddergooiery aan die begin van ons termyn onthou t.o.v geslag en die manlike kabinet.,1,1,0,0,0
afr_train_track_a_00547,Dit is 'n wonderlike voorreg vir my om deel van hierdie geleentheid vanaand te wees.,0,0,0,1,0
afr_train_track_a_00548,Dan het ons in Suid-Afrika al 'n betekenisvolle loodsprojek deurgevoer.,0,0,0,1,0
afr_train_track_a_00549,"Nes die eerste uitgawe is dit ryklik toegelig met Bybeltekste, maar in hierdie nuwe weergawe kom die aanhalings uit die 1933-vertaling.",0,0,0,0,0
afr_train_track_a_00550,Die landbou-infrastruktuur en ekonomieë van Ladismith en Van Wyksdorp is feitlik totaal deur die groot vloed van 1981 vernietig.,0,0,0,0,1
afr_train_track_a_00551,Vir 'n man soos Jepete is dit onwaarskynlik dat hy nie ook 'n gediggie oor sy vrou geskryf het nie.,0,0,0,0,0
afr_train_track_a_00552,Afrikaans is een van drie amptelike tale in die Wes-Kaap.,0,0,0,0,0
afr_train_track_a_00553,Dit speel ook 'n sleutelrol in die opleiding van die groeiende opkomende landbousektor van die provinsie.,0,0,0,1,0
afr_train_track_a_00554,Ons het talle van hierdie maatreëls reeds in werking gestel.,0,0,0,1,0
afr_train_track_a_00555,Dit is egter nie genoeg nie.,0,0,0,0,1
afr_train_track_a_00556,U moet ideale hê.,0,0,0,0,0
afr_train_track_a_00557,"Ons mag, en sal, egter nie die talle probleme wat ons steeds in die gesig staar, onderskat nie.",0,0,0,0,1
afr_train_track_a_00558,"Dit word stadig maar seker sterker, en dit word ondersteun deur 'n Grondwet wat nêrens ter wêreld geëwenaar kan word nie.",0,0,0,1,0
afr_train_track_a_00559,"Tree vir tree sal ons dit maak, soos die spreekwoord lui, landsgenote, groot dinge begin met klein treetjies.",0,0,0,1,0
afr_train_track_a_00560,Die Afrikaanse Onderwyskongres moet na beide hierdie aspekte kyk en oor oplossings besin.,0,0,0,0,0
afr_train_track_a_00561,Ek hoop dat u saam met ons hierdie konferensie as n nuwe en verrykend ervaring sal meemaak.,0,0,0,1,0
afr_train_track_a_00562,"Tweedens, dat pryse nie toegang moet verhinder tot 'n omgewing waar rykdom steeds aan ras gekoppel is nie.",0,1,1,0,1
afr_train_track_a_00563,Ekonomiese ontwikkeling word 'n voertuig vir streekssamewerkings in plaas van konflikte van weleer.,0,0,0,1,0
afr_train_track_a_00564,Die Vryheidsfront het die identiteit van 'n Volksparty - dit is gebore uit krisisomstandighede - uit die noodoomblikke van 'n volk.,0,0,0,1,0
afr_train_track_a_00565,Vir baie land worstel ons teen groot oormagte vir wie ons steeds hul eie gun maar nie ten koste van ons eie nie.,0,0,0,0,1
afr_train_track_a_00566,Julle het nie 'n rekenaarsentrum nie en hierdie kan 'n goeie geleentheid wees om een te begin.,0,0,0,1,0
afr_train_track_a_00567,Hierdie en baie ander inisiatiewe is deel van 'n omvattende passasiersvervoerstrategie wat pad en spoor kombineer.,0,0,0,1,0
afr_train_track_a_00568,Werkloosheid skep groot sosio-ekonomiese probleme en armoede in die Calitzdorp-omgewing.,0,0,1,0,1
afr_train_track_a_00569,Afrikaans as amptelike taal is 75 jaar oud.,0,0,0,0,0
afr_train_track_a_00570,Sy moes vanaand knus in haar ouerhuis gesit het en die tyd met haar ouers en susters gedeel het.,0,0,0,1,0
afr_train_track_a_00571,Ons betuig graag opregte meegevoel met hulle naasbestaandes.,0,0,0,1,0
afr_train_track_a_00572,"Dit gaan van ons afhang, en daar kan nie ’n prys daaraan geheg word nie!",0,0,0,0,0
afr_train_track_a_00573,Die verwagting is dat die eerste oes in 2007 gelewer sal word.,0,0,0,1,0
afr_train_track_a_00574,U weet almal van die twee padongelukke wat die lewens van plaaswerkers die afgelope twee weke geeis het.,0,0,0,0,1
afr_train_track_a_00575,"Ondervra gerus maar die partye wat so leeg belowe, daar is bitter min antwoorde.",1,0,0,0,0
afr_train_track_a_00576,Die meerderheid regeer en is vry om die konstitusionele toepassings toe te pas soos dit hulle pas.,0,0,0,0,0
afr_train_track_a_00577,Ons het hierdie jaar vir die 30ste keer as die kampioenspan van die veld gestap by die PANNAR Rugbyweek vir Landboukolleges.,0,0,0,1,0
afr_train_track_a_00578,"Ons kan al hierdie dinge doen, en ons sal heeltemal korrek wees.",0,0,0,1,0
afr_train_track_a_00579,Met reeds meer as 43 miljoen mense word verwag dat oor dertig jaar dit sal verdubbel.,0,0,0,0,0
afr_train_track_a_00580,Hierdie program van ons bevat prakties uitvoerbare prosesse wat werklik die kwaliteit van lewe van plaaswerker sal verbeter.,0,0,0,1,0
afr_train_track_a_00581,Onder die manuskripte is Abraham Phillips se aantekeningboek met die verhaal van Die Messiasbende daarin.,0,0,0,0,0
afr_train_track_a_00582,Ek was weer gister op Lutzville by so 'n projek gewees.,0,0,0,0,0
afr_train_track_a_00583,Nuwe tegnologie en navorsing is die wapen waarmee ons hierdie uitdaging die hoof kan bied.,0,0,0,1,0
afr_train_track_a_00584,Nuwe begrippe wat met die letterkunde te make het word daarin neergeskryf: Oorgangs-Nederlands.,0,0,0,0,0
afr_train_track_a_00585,Maar ook waaneer ek 'n plaasboer groet voel ek die onsekerheid.,0,0,1,0,1
afr_train_track_a_00586,Vanselfsprekend sal hierdie ontwikkeling op 'n gesamentlike basis plaasvind sodat die potensiaal van burgers van die gasheerlande ontwikkel word.,0,0,0,1,0
afr_train_track_a_00587,Dit sal ook meer algemene deelname verseker.,0,0,0,1,0
afr_train_track_a_00588,Ek wil graag 'n beroep op ons bedryf doen om hierdie provinsie se naam as 'n waarde-vir-geld bestemming te handhaaf.,0,0,0,1,0
afr_train_track_a_00589,Ons weet dat dit in 1948 gebeur het.,0,0,0,0,0
afr_train_track_a_00590,Die getal werkende mense het oor die afgelope drie jaar met ongeveer ’n halfmiljoen per jaar toegeneem.,0,0,0,1,0
afr_train_track_a_00591,"So kon die mense bo-op die berg water verkry vanuit boorgate onder die berg, wat hulle self moes aanry.",0,0,0,0,0
afr_train_track_a_00592,Die demokratiese Suid-Afrika is inderdaad bevoorreg.,0,0,0,1,0
afr_train_track_a_00593,Daar is in konserwatisme 'n groot rol om te speel in die nuwe Suid Afrika.,0,0,0,0,0
afr_train_track_a_00594,Die Akademie het in 2005 plek vir 210 leerders en bied huisvesting aan 60 kosgangers.,0,0,0,0,0
afr_train_track_a_00595,"Hierdie lande is vandag gevestig met grootmaat lusern, wingerd, olywe en 'n verskeidenheid vrugte.",0,0,0,0,0
afr_train_track_a_00596,"Koch moes vir hierdie referaat 'n gedeelte van Martjie in Pools oorsit, ter verduideliking aan sy gehoor.",0,0,0,0,0
afr_train_track_a_00597,"Ons begroot binne 'n driejaar of medium termyn raamwerk, en jaarliks in Oktober gee ons 'n begrotingsvoorsmaak aan die parlement.",0,0,0,0,0
afr_train_track_a_00598,Desnieteenstaande het hierdie Goewermentsgebou-aan-die-plein vir twintig jaar diens gedoen.,0,0,0,0,0
afr_train_track_a_00599,Moet asseblief nie dat u 'n baie belowende projek laat skipbreuk ly deur groepvorming en verdagmakery nie.,1,0,1,0,0
afr_train_track_a_00600,Dit is ons almal se taak om seker te maak dat die diep wonde van apartheid genees.,0,0,0,1,1
afr_train_track_a_00601,Voedsel word so duur dat selfs basiese voedselsoorte ver buite bereik van 'n groot deel van die bevolking is.,0,0,0,0,1
afr_train_track_a_00602,Ek is egter vol vertroue dat die huidige stel intervensies die bank in die gewenste rigting sal stuur.,0,0,0,1,0
afr_train_track_a_00603,"Ons hoop dat al die politieke partye, terwyl hulle hul verkiesingslyste finaliseer, 'n bydrae sal maak tot hierdie edele strewe!",0,0,0,1,0
afr_train_track_a_00604,Ek is besorg oor die effek wat die inbring van seisoenale werkers na plase op verskeie terreine in die Wes-Kaap het.,0,0,1,0,0
afr_train_track_a_00605,Tog is hul reikwydte in ons samelewing ver onder verwagting.,0,0,0,0,1
afr_train_track_a_00606,Dit behoort vir u 'n aansporing te wees sodat daar meer van u is wat u op hierdie wyse toerus.,0,0,0,1,0
afr_train_track_a_00607,Dit is een waarop ons trots is.,0,0,0,1,0
afr_train_track_a_00608,Aan die belastingkant gun ons hierdie jaar slegs R4 miljard se verligting aan betalers van persoonlike belasting.,0,0,0,0,1
afr_train_track_a_00609,Dit het aanleiding gegee tot sekere verslae in die Kabinet.,0,0,0,0,0
afr_train_track_a_00610,"Volgens hom is daar naas kommersiële- en opkomende boere ook nog 'n derde groep boere naamlik ""ondergaande kommersiële boere""!",0,0,0,0,0
afr_train_track_a_00611,"Een van die modules wat lewendige bespreking uitgelok het, was dié rondom gemeenskapsdeelname.",0,0,0,0,0
afr_train_track_a_00612,"Toe hy by Kaapstad kom, het niemand 'n paspoort gevra nie.",0,0,0,0,0
afr_train_track_a_00613,Maar vannaand is ons hier omdat dit Worcester se landbouskou is.,0,0,0,1,0
afr_train_track_a_00614,Die SO moet dus finansieël lewensvatbaar wees om bronne in nasionale en internasionale kapitaalmarkte te mobiliseer.,0,0,0,0,0
afr_train_track_a_00615,"Dit sê aan ons almal dat ons inderdaad 'n tydperk van uitdagings in die gesig staar, maar hierdie uitdagings is oorkombaar.",0,0,1,1,0
afr_train_track_a_00616,De Wet was nooit in die oorlog naby Utrecht nie.,0,0,0,0,0
afr_train_track_a_00617,Ons sukses op hierdie terrein sal gemeet word deur die toename in die aantal kleinskaalse boere wat ekonomies lewensvatbaar word.,0,0,0,0,0
afr_train_track_a_00618,Ek wil elkeen van u vandag geluk wens en terselfdertyd sterkte toewens met die gewigtige taak wat voorlê.,0,0,0,0,0
afr_train_track_a_00619,Daar is twee besigheidsentiteite geskep.,0,0,0,1,0
afr_train_track_a_00620,Vir my is die tekstuele ooreenkomste ook spektakulêr en die posisie van die werke in nasionale literatuur in S.A. en Pole vergelykbaar.,0,0,0,1,0
afr_train_track_a_00621,Die Wes-Kaapse kabinet het die week vir die eerste keer 'n kabinetsitting op die platteland gehou.,0,0,0,0,0
afr_train_track_a_00622,In November vanjaar vier ons die 150ste herdenking van die aankoms van die Indiërs in Suid-Afrika.,0,0,0,1,0
afr_train_track_a_00623,Dit is toe wat ek besluit om te verkoop.,0,0,0,0,0
afr_train_track_a_00624,Die landbousektor is een van die primêre bewakers van ons natuurlike hulpbronne en biodiversiteit.,0,0,0,1,0
afr_train_track_a_00625,"Cillié se wynplaas in Drakenstein, Kaap Provinsie.",0,0,0,0,0
afr_train_track_a_00626,Derdens moet ons ontsnap aan geykte denke - moet ons nuut dink en bereid wees om onderwys meer relevant te maak.,0,0,0,0,1
afr_train_track_a_00627,"Die reënboognasie teorie, die hoop op kitsbou van 'n nuwe geintegreerde nasie bestaan reeds.",0,0,0,1,0
afr_train_track_a_00628,In dieselfde vertrek word toerusting vir die vriesdroog van serum en isolate gehuisves.,0,0,0,0,0
afr_train_track_a_00629,"Die versameling bevat heelwat knipsels, asook 'n seldsame vergeelde eksemplaar van 'n Kruger Rouwblad.",0,0,0,1,0
afr_train_track_a_00630,"Waardesgewys, beleidsgewys is die verskille tussen ons en die IVP en dieselfde geld vir die Demokratiese Party nie so groot nie.",0,0,0,0,0
afr_train_track_a_00631,Ek hoop dat ek daarmee moontlike vrae wat u mag hê sal beantwoord.,0,0,0,0,0
afr_train_track_a_00632,"In ons 2010-program wil ons die vermoë van kinders om in die grondslagjare te lees, skryf en tel, verbeter.",0,0,0,1,0
afr_train_track_a_00633,Ons sal dus vanjaar die lisensiëring en inwerkingstelling van Infraco afhandel.,0,0,0,1,0
afr_train_track_a_00634,Ek het haar immers agt jaar gelede in haar huidige pos aangestel.,0,0,0,0,0
afr_train_track_a_00635,Die wêreldtendens ens is om eerder te onttrek van Afrika.,0,0,1,0,1
afr_train_track_a_00636,Ons wil aan u toon watter ondersteuning u van die Departement kan verwag deur middel van ons verskillende programme binne die departement.,0,0,0,0,0
afr_train_track_a_00637,Die Klein Karoo Nasionale Kunstefees - 'n viering van Afrikaans - het vanjaar die Grahamstad-fees as die grootste kultuurfees in Suid-Afrika verbygesteek.,0,0,0,1,0
afr_train_track_a_00638,"As dit gebeur, sal ons hulle so lank moontlik binne hou.",0,0,1,0,0
afr_train_track_a_00639,Ek noem graag vir u 'n paar.,0,0,0,1,0
afr_train_track_a_00640,Die armstes is ongelooflik geduldig en waarderend maar ons mag dit nie as vanselfsprekend aanvaar nie.,0,0,0,0,1
afr_train_track_a_00641,Ons bly vasgeheg aan ons verlede en voel gebonde aan 'n gelofte was ons voorouers in dae van groot benoudheid gemaak het.,0,0,0,1,1
afr_train_track_a_00642,Miskien moet ons Hettie Cillié toelaat om dit in haar eie woorde te vertel.,0,0,0,0,0
afr_train_track_a_00643,Die Provinsiale Regering is vir 'n geruime tyd al betrokke by Khoisan-aangeleenthede.,0,0,0,0,0
afr_train_track_a_00644,Ons het mekaar nodig.,0,0,0,1,0
afr_train_track_a_00645,"Die Suid-Afrikaanse publiek kan uitsien na 'n selfs verdere verlaging in breëband-, selfoon-, landlyn- en openbaretelefoon-tariewe.",0,0,0,1,0
